datetime,load_demand_MW,temperature_C,humidity_%,solar_irradiation_Wm2,population,gni_per_capita_usd,power_price_usd_per_kwh,day_of_week,hour_of_day,is_holiday,season,year,month,week_of_year,lag_1_hour_load,lag_1_day_load,moving_avg_7_day
3/26/2022 13:00,253.4608856,23.92999623,70.30735511,0,100058.3741,13119.63605,0.118048326,5,13,1,Spring,2022,3,12,232.1144736,226.9985997,290.3577625
3/26/2022 14:00,295.6069545,26.5275138,72.74596117,0,100056.3699,13317.23588,0.121736377,5,14,1,Spring,2022,3,12,253.4608856,235.1838637,290.6591488
3/26/2022 15:00,219.5242353,22.9661762,67.38108936,0,99010.27021,12967.99174,0.1229227,5,15,1,Spring,2022,3,12,295.6069545,275.3658592,290.4193009
3/26/2022 16:00,270.9730735,25.86598414,69.45737482,0,99799.16485,12975.66806,0.13118417,5,16,1,Spring,2022,3,12,219.5242353,239.8355984,290.5015012
3/26/2022 17:00,305.5636,25.92420892,65.76180548,0,99818.51146,13023.19987,0.122101157,5,17,1,Spring,2022,3,12,270.9730735,263.5336719,290.9230579
3/26/2022 18:00,331.5379732,27.03368842,61.93796717,0,99920.63657,12737.64376,0.122323043,5,18,1,Spring,2022,3,12,305.5636,285.929796,291.2358736
3/26/2022 19:00,305.830013,30.43258868,61.0742111,0,99737.07612,12628.45242,0.114934406,5,19,1,Spring,2022,3,12,331.5379732,308.524791,291.0674495
3/26/2022 20:00,345.4199864,25.69810054,61.14075552,0,100331.4209,12693.47979,0.113723556,5,20,1,Spring,2022,3,12,305.830013,311.8627879,291.1982695
3/26/2022 21:00,340.460304,23.89534135,72.17131917,0,99595.43555,13242.46961,0.12677195,5,21,1,Spring,2022,3,12,345.4199864,342.3434859,291.1869961
3/26/2022 22:00,374.3558208,24.86211998,56.37468691,0,100455.0386,12929.02471,0.12172909,5,22,1,Spring,2022,3,12,340.460304,396.5117111,291.3422223
3/26/2022 23:00,335.381002,21.37511679,65.49369582,0,100307.871,13151.09348,0.122236404,5,23,1,Spring,2022,3,12,374.3558208,319.2579617,291.233266
3/27/2022 00:00,344.3525652,23.54935868,64.59297681,0,100680.2092,12944.2131,0.125367995,6,0,1,Spring,2022,3,12,335.381002,348.1907706,291.0750118
3/27/2022 01:00,327.8737033,24.12022007,67.01044556,128.8814018,100866.8995,12680.38711,0.124261532,6,1,1,Spring,2022,3,12,344.3525652,325.7063493,291.0564376
3/27/2022 02:00,331.61615,23.89060815,59.13908549,248.979749,100870.2259,13169.13112,0.123608962,6,2,1,Spring,2022,3,12,327.8737033,354.6533807,290.8484696
3/27/2022 03:00,320.8400667,25.24349469,70.44068371,352.1105378,99407.19102,12818.12333,0.123179621,6,3,1,Spring,2022,3,12,331.61615,360.1548795,290.7109283
3/27/2022 04:00,301.740203,23.29394508,62.05543627,431.2455754,100172.0929,13111.89325,0.120693445,6,4,1,Spring,2022,3,12,320.8400667,316.7517553,290.5822652
3/27/2022 05:00,340.2400221,27.18084628,74.08327094,480.9919396,99641.10687,13180.61973,0.121045564,6,5,1,Spring,2022,3,12,301.740203,322.6116453,291.0421615
3/27/2022 06:00,294.1421349,24.93919907,65.3124148,497.9594981,101640.1498,12987.0577,0.124580212,6,6,1,Spring,2022,3,12,340.2400221,272.5499323,291.0108228
3/27/2022 07:00,269.5306592,24.9201843,67.94317812,480.9919396,100307.0357,13090.73589,0.115307977,6,7,1,Spring,2022,3,12,294.1421349,302.3085159,290.8549564
3/27/2022 08:00,258.5943235,24.28299551,68.44011252,431.2455754,100708.156,12711.29623,0.1147479,6,8,1,Spring,2022,3,12,269.5306592,297.164946,290.7839441
3/27/2022 09:00,225.4360669,25.24916631,69.6424485,352.1105378,100217.6848,13580.92382,0.120408485,6,9,1,Spring,2022,3,12,258.5943235,253.9988658,290.4443529
3/27/2022 10:00,261.639027,26.58898147,68.60631512,248.979749,98682.27846,13083.9446,0.120745665,6,10,1,Spring,2022,3,12,225.4360669,261.7930256,290.373463
3/27/2022 11:00,226.1426603,23.20452451,66.28569049,128.8814018,99608.21748,13152.16423,0.123622299,6,11,1,Spring,2022,3,12,261.639027,218.9639928,290.3096308
3/27/2022 12:00,228.5133531,23.62255196,70.13648589,6.10E-14,99657.20853,13182.76924,0.118888504,6,12,1,Spring,2022,3,12,226.1426603,232.1144736,290.2223016
3/27/2022 13:00,265.3930257,24.33133288,70.75197889,0,99804.93236,12968.08378,0.116110435,6,13,1,Spring,2022,3,12,228.5133531,253.4608856,290.370099
3/27/2022 14:00,237.7131662,22.2470431,64.5955699,0,100179.7842,13011.46756,0.123008785,6,14,1,Spring,2022,3,12,265.3930257,295.6069545,290.3644485
3/27/2022 15:00,264.3249996,23.30026922,70.55308233,0,100250.6664,13212.91091,0.126732964,6,15,1,Spring,2022,3,12,237.7131662,219.5242353,290.3897948
3/27/2022 16:00,253.6542995,23.9863432,74.37984475,0,98686.33178,12922.37329,0.121825193,6,16,1,Spring,2022,3,12,264.3249996,270.9730735,290.2971351
3/27/2022 17:00,268.6354034,26.6875633,71.95071422,0,99881.54022,13074.14604,0.112730174,6,17,1,Spring,2022,3,12,253.6542995,305.5636,290.4760879
3/27/2022 18:00,278.2176346,25.4639076,73.08311945,0,99757.06194,13089.47509,0.121377753,6,18,1,Spring,2022,3,12,268.6354034,331.5379732,290.4105123
3/27/2022 19:00,301.1668595,25.32596476,69.28084748,0,100690.5192,12849.01676,0.110343088,6,19,1,Spring,2022,3,12,278.2176346,305.830013,290.3421342
3/27/2022 20:00,291.4196438,26.64058087,63.74049101,0,100296.1223,13084.67777,0.119794598,6,20,1,Spring,2022,3,12,301.1668595,345.4199864,290.1781654
3/27/2022 21:00,343.6245944,24.66404137,64.37302094,0,99908.46124,12657.05446,0.109951145,6,21,1,Spring,2022,3,12,291.4196438,340.460304,290.2926869
3/27/2022 22:00,391.3362772,25.71971464,70.02068308,0,100111.8404,13179.51148,0.117849358,6,22,1,Spring,2022,3,12,343.6245944,374.3558208,290.7453594
3/27/2022 23:00,350.6283898,24.73234144,73.13506186,0,99156.48848,13309.89323,0.122555258,6,23,1,Spring,2022,3,12,391.3362772,335.381002,290.9730524
3/28/2022 00:00,319.7114588,25.4905993,81.94049198,0,100330.676,13178.4722,0.118572848,0,0,0,Spring,2022,3,13,350.6283898,344.3525652,290.9039037
3/28/2022 01:00,351.8317711,23.79435728,72.92004213,129.0633486,99802.23054,13296.78375,0.125743648,0,1,0,Spring,2022,3,13,319.7114588,327.8737033,291.1790081
3/28/2022 02:00,303.8194554,20.08224028,62.15875362,249.3312433,99596.31061,12844.88515,0.121095357,0,2,0,Spring,2022,3,13,351.8317711,331.61615,291.0022071
3/28/2022 03:00,313.0780343,24.69131627,64.17456955,352.6076258,100657.1159,12952.32998,0.114381792,0,3,0,Spring,2022,3,13,303.8194554,320.8400667,291.0142095
3/28/2022 04:00,306.3204258,27.80537087,79.40351899,431.8543813,100136.7904,13022.41059,0.124503343,0,4,0,Spring,2022,3,13,313.0780343,301.740203,290.9163704
3/28/2022 05:00,327.1687554,26.8123054,66.93898775,481.6709744,99667.28453,13023.08752,0.12344617,0,5,0,Spring,2022,3,13,306.3204258,340.2400221,291.1248371
3/28/2022 06:00,306.9349635,26.89066957,68.24850558,498.6624866,99697.80343,12909.86561,0.126369113,0,6,0,Spring,2022,3,13,327.1687554,294.1421349,291.4432142
3/28/2022 07:00,253.2592513,27.43213604,63.20884781,481.6709744,100182.9532,12814.695,0.123548666,0,7,0,Spring,2022,3,13,306.9349635,269.5306592,291.4109481
3/28/2022 08:00,281.1039243,25.13718978,75.83644944,431.8543813,100144.0856,13342.7183,0.122349444,0,8,0,Spring,2022,3,13,253.2592513,258.5943235,291.4814562
3/28/2022 09:00,245.0615261,25.35450601,70.51259844,352.6076258,100014.7125,12830.71216,0.115035236,0,9,0,Spring,2022,3,13,281.1039243,225.4360669,291.3227156
3/28/2022 10:00,261.4826218,23.72457081,64.13792567,249.3312433,99398.32181,13328.60291,0.124065954,0,10,0,Spring,2022,3,13,245.0615261,261.639027,291.4513071
3/28/2022 11:00,229.7717986,24.32772888,63.04180596,129.0633486,99472.26799,13096.34387,0.119267829,0,11,0,Spring,2022,3,13,261.4826218,226.1426603,291.3511694
3/28/2022 12:00,240.1138812,26.1914169,69.54695214,6.11E-14,99625.84301,13037.92839,0.124030307,0,12,0,Spring,2022,3,13,229.7717986,228.5133531,291.3561358
3/28/2022 13:00,228.4187591,27.36764347,68.23196328,0,99901.92678,13105.92242,0.131150687,0,13,0,Spring,2022,3,13,240.1138812,265.3930257,291.2795987
3/28/2022 14:00,245.3339361,24.68098205,72.17148349,0,99979.34447,13302.01376,0.126033787,0,14,0,Spring,2022,3,13,228.4187591,237.7131662,291.3682216
3/28/2022 15:00,231.7222305,24.05949607,70.74577477,0,99920.01449,12472.43276,0.121425251,0,15,0,Spring,2022,3,13,245.3339361,264.3249996,291.2155385
3/28/2022 16:00,250.4057002,24.96093051,66.68853066,0,99942.87752,13069.15285,0.120366699,0,16,0,Spring,2022,3,13,231.7222305,253.6542995,291.199607
3/28/2022 17:00,267.8384106,26.16228809,65.29192443,0,100940.6228,13027.12602,0.117911398,0,17,0,Spring,2022,3,13,250.4057002,268.6354034,290.9679359
3/28/2022 18:00,271.4646599,22.07216496,67.21122167,0,100424.625,13034.5135,0.108385139,0,18,0,Spring,2022,3,13,267.8384106,278.2176346,290.9414605
3/28/2022 19:00,295.9690621,20.36751269,65.25752818,0,100594.1084,13185.42576,0.120232297,0,19,0,Spring,2022,3,13,271.4646599,301.1668595,290.8714419
3/28/2022 20:00,318.3971141,23.8588009,67.35995474,0,100232.132,12875.24585,0.117431086,0,20,0,Spring,2022,3,13,295.9690621,291.4196438,291.0385798
3/28/2022 21:00,352.7209243,22.51844974,68.09313705,0,100036.2013,12767.14678,0.121609517,0,21,0,Spring,2022,3,13,318.3971141,343.6245944,291.2244426
3/28/2022 22:00,313.8274172,23.9435942,63.52127794,0,100204.9791,12720.47495,0.117418701,0,22,0,Spring,2022,3,13,352.7209243,391.3362772,291.2182764
3/28/2022 23:00,318.5264424,24.66431396,71.16433172,0,100112.9101,12815.85493,0.121105275,0,23,0,Spring,2022,3,13,313.8274172,350.6283898,291.1497653
3/29/2022 00:00,342.9811061,24.0700345,65.74314598,0,100403.9891,13135.92332,0.126230326,1,0,0,Spring,2022,3,13,318.5264424,319.7114588,291.0732733
3/29/2022 01:00,310.5080838,27.88146639,63.3858628,129.2070512,99512.42977,13099.40502,0.120783527,1,1,0,Spring,2022,3,13,342.9811061,351.8317711,290.8998059
3/29/2022 02:00,341.2519003,25.63002085,65.83724741,249.6088553,100362.3735,13175.10148,0.114569177,1,2,0,Spring,2022,3,13,310.5080838,303.8194554,290.8539791
3/29/2022 03:00,327.8124023,25.57748004,68.80657533,353.0002284,100083.5293,12906.47536,0.115846087,1,3,0,Spring,2022,3,13,341.2519003,313.0780343,290.8923782
3/29/2022 04:00,328.6048167,26.22094561,68.01047555,432.3352194,99096.45648,12915.3625,0.123453549,1,4,0,Spring,2022,3,13,327.8124023,306.3204258,290.8618649
3/29/2022 05:00,348.12962,22.69886508,69.70587513,482.2072796,100042.8608,13329.17991,0.123765386,1,5,0,Spring,2022,3,13,328.6048167,327.1687554,291.037376
3/29/2022 06:00,293.0720734,27.05475489,72.08701518,499.2177106,99346.8911,13202.39192,0.115641596,1,6,0,Spring,2022,3,13,348.12962,306.9349635,290.972943
3/29/2022 07:00,266.4291113,24.82500274,74.11998557,482.2072796,99732.50116,13148.87305,0.119856377,1,7,0,Spring,2022,3,13,293.0720734,253.2592513,290.7817863
3/29/2022 08:00,286.6968723,26.31749255,69.02271536,432.3352194,99920.40467,12633.48451,0.124523404,1,8,0,Spring,2022,3,13,266.4291113,281.1039243,290.84915
3/29/2022 09:00,257.1409955,22.83281685,62.24827261,353.0002284,99246.44907,13389.97496,0.128603837,1,9,0,Spring,2022,3,13,286.6968723,245.0615261,290.8943381
3/29/2022 10:00,244.4791179,21.86901379,66.24973054,249.6088553,99973.12941,12980.04667,0.120882112,1,10,0,Spring,2022,3,13,257.1409955,261.4826218,291.0541158
3/29/2022 11:00,281.9822769,26.61231063,62.57369263,129.2070512,100034.234,13033.01598,0.119004748,1,11,0,Spring,2022,3,13,244.4791179,229.7717986,291.3776674
3/29/2022 12:00,255.0542431,25.72935037,76.07955492,6.11E-14,100377.5369,13087.94887,0.118151629,1,12,0,Spring,2022,3,13,281.9822769,240.1138812,291.4215773
3/29/2022 13:00,220.9986175,23.17242821,77.53228896,0,99773.11732,13031.34147,0.120715658,1,13,0,Spring,2022,3,13,255.0542431,228.4187591,291.14507
3/29/2022 14:00,228.6279354,23.23720515,70.84684054,0,100137.2375,12964.04034,0.12694536,1,14,0,Spring,2022,3,13,220.9986175,245.3339361,290.9507575
3/29/2022 15:00,229.9855777,27.22740089,71.88757876,0,99952.29363,13027.44219,0.120723804,1,15,0,Spring,2022,3,13,228.6279354,231.7222305,290.8395824
3/29/2022 16:00,243.6357191,22.59770753,68.85000052,0,99790.86463,13125.73216,0.122499988,1,16,0,Spring,2022,3,13,229.9855777,250.4057002,290.7466719
3/29/2022 17:00,302.9291708,28.26187722,69.42556413,0,99164.71135,13168.19533,0.112891886,1,17,0,Spring,2022,3,13,243.6357191,267.8384106,290.8900266
3/29/2022 18:00,283.5407616,23.17528985,59.60801346,0,99944.19985,13242.39119,0.12797193,1,18,0,Spring,2022,3,13,302.9291708,271.4646599,290.7759146
3/29/2022 19:00,270.1855324,26.25331517,67.22562272,0,100372.2562,12778.92505,0.126684296,1,19,0,Spring,2022,3,13,283.5407616,295.9690621,290.5805709
3/29/2022 20:00,327.3548719,24.31929437,63.18951924,0,99533.1416,12889.25187,0.118519338,1,20,0,Spring,2022,3,13,270.1855324,318.3971141,290.7012289
3/29/2022 21:00,331.1321819,26.18290618,69.00206724,0,99891.10807,13169.02633,0.11947826,1,21,0,Spring,2022,3,13,327.3548719,352.7209243,290.834096
3/29/2022 22:00,326.088613,23.88830331,67.29723532,0,99964.75634,12684.39411,0.1258968,1,22,0,Spring,2022,3,13,331.1321819,313.8274172,290.8712423
3/29/2022 23:00,324.6909257,24.65094551,77.32939436,0,100551.2203,13030.75352,0.134726418,1,23,0,Spring,2022,3,13,326.088613,318.5264424,290.8730577
3/30/2022 00:00,341.3616788,25.07058852,71.75756128,0,100015.0539,12842.0589,0.111576092,2,0,0,Spring,2022,3,13,324.6909257,342.9811061,290.868918
3/30/2022 01:00,340.674787,22.98437526,68.59698274,129.3124669,100144.0437,13109.48524,0.117445306,2,1,0,Spring,2022,3,13,341.3616788,310.5080838,290.9895049
3/30/2022 02:00,344.8168372,26.47039886,65.8397244,249.8125028,99995.67198,12830.23434,0.11802904,2,2,0,Spring,2022,3,13,340.674787,341.2519003,291.1223593
3/30/2022 03:00,289.6939263,23.96232304,75.55453013,353.2882295,99753.84709,12927.33436,0.125204818,2,3,0,Spring,2022,3,13,344.8168372,327.8124023,290.8287881
3/30/2022 04:00,295.1903182,24.53155034,67.0246496,432.6879472,99432.76304,12941.16514,0.121771851,2,4,0,Spring,2022,3,13,289.6939263,328.6048167,290.6366923
3/30/2022 05:00,294.8362783,23.00005142,68.83279264,482.6006964,99857.46395,13048.51921,0.117438184,2,5,0,Spring,2022,3,13,295.1903182,348.12962,290.3832247
3/30/2022 06:00,263.0390717,19.86408285,67.38567085,499.6250056,100196.6797,13190.91441,0.112918814,2,6,0,Spring,2022,3,13,294.8362783,293.0720734,290.1752238
3/30/2022 07:00,289.3620916,24.60669464,65.1536533,482.6006964,100061.5382,13205.63988,0.125056504,2,7,0,Spring,2022,3,13,263.0390717,266.4291113,290.3988856
3/30/2022 08:00,283.2029495,29.81398101,67.35695394,432.6879472,100739.7585,13040.2385,0.118998738,2,8,0,Spring,2022,3,13,289.3620916,286.6968723,290.6729513
3/30/2022 09:00,248.5814506,26.55795874,57.36458858,353.2882295,100472.926,12777.31903,0.114210538,2,9,0,Spring,2022,3,13,283.2029495,257.1409955,290.6210078
3/30/2022 10:00,264.6073226,24.95022941,59.43589083,249.8125028,100620.279,13515.17264,0.116589002,2,10,0,Spring,2022,3,13,248.5814506,244.4791179,290.7270278
3/30/2022 11:00,247.7958452,24.46296851,68.92257554,129.3124669,98983.8617,12982.21348,0.117874018,2,11,0,Spring,2022,3,13,264.6073226,281.9822769,290.7761667
3/30/2022 12:00,244.671711,25.03368195,75.01542128,6.12E-14,100789.6671,13053.99225,0.118500024,2,12,0,Spring,2022,3,13,247.7958452,255.0542431,290.9596469
3/30/2022 13:00,186.5156839,26.0829884,68.91552835,0,100133.4058,13047.70274,0.114776382,2,13,0,Spring,2022,3,13,244.671711,220.9986175,290.7144901
3/30/2022 14:00,245.0428936,22.62712454,63.57257856,0,100204.4627,13070.0138,0.114839442,2,14,0,Spring,2022,3,13,186.5156839,228.6279354,290.5597043
3/30/2022 15:00,248.2938055,27.21739356,59.96015406,0,100448.0137,12829.83795,0.13184764,2,15,0,Spring,2022,3,13,245.0428936,229.9855777,290.3909845
3/30/2022 16:00,264.0532845,26.4195128,71.09705913,0,100010.6587,13086.96457,0.121647524,2,16,0,Spring,2022,3,13,248.2938055,243.6357191,290.3293779
3/30/2022 17:00,272.4589903,26.42512162,64.33844708,0,99464.80973,13363.55035,0.117942827,2,17,0,Spring,2022,3,13,264.0532845,302.9291708,290.2153511
3/30/2022 18:00,267.8398069,25.86570165,70.39059992,0,100723.7038,12597.41146,0.121889858,2,18,0,Spring,2022,3,13,272.4589903,283.5407616,290.1863593
3/30/2022 19:00,298.0240718,25.02798348,69.12374862,0,99615.88897,13005.71263,0.120802783,2,19,0,Spring,2022,3,13,267.8398069,270.1855324,290.1019874
3/30/2022 20:00,309.0037082,26.33447264,69.56592479,0,99507.14131,12774.93678,0.115466719,2,20,0,Spring,2022,3,13,298.0240718,327.3548719,290.139611
3/30/2022 21:00,346.2773133,26.17237844,67.34243137,0,99882.84954,13197.02497,0.110422794,2,21,0,Spring,2022,3,13,309.0037082,331.1321819,290.1110912
3/30/2022 22:00,331.9009186,24.28066875,69.09264476,0,99806.99803,13227.47693,0.117345598,2,22,0,Spring,2022,3,13,346.2773133,326.088613,290.0326849
3/30/2022 23:00,328.8187085,23.84154662,66.57715083,0,100001.9034,12973.71959,0.119087392,2,23,0,Spring,2022,3,13,331.9009186,324.6909257,290.1534337
3/31/2022 00:00,318.5929811,25.20024012,63.57193929,0,99950.89586,13011.94649,0.119452213,3,0,0,Spring,2022,3,13,328.8187085,341.3616788,290.1538694
3/31/2022 01:00,398.3037827,28.09456783,61.93097666,129.3795645,100673.5649,12823.5778,0.110842895,3,1,0,Spring,2022,3,13,318.5929811,340.674787,290.504888
3/31/2022 02:00,358.0114572,22.51831338,54.82342797,249.9421255,100229.6613,12528.21528,0.132400339,3,2,0,Spring,2022,3,13,398.3037827,344.8168372,290.7735977
3/31/2022 03:00,329.9299625,22.061477,65.84292415,353.4715437,99571.10151,12945.72886,0.132013581,3,3,0,Spring,2022,3,13,358.0114572,289.6939263,290.6927875
3/31/2022 04:00,286.9799084,25.32604921,74.34536287,432.9124603,99639.74787,12957.02709,0.122224119,3,4,0,Spring,2022,3,13,329.9299625,295.1903182,290.7341663
3/31/2022 05:00,274.0107518,25.09830293,70.39887242,482.8511082,99805.90568,13008.37458,0.120127465,3,5,0,Spring,2022,3,13,286.9799084,294.8362783,290.5614239
3/31/2022 06:00,325.7262408,25.34321086,67.88701755,499.884251,99807.8995,12344.05672,0.117175895,3,6,0,Spring,2022,3,13,274.0107518,263.0390717,290.9450092
3/31/2022 07:00,313.1033566,25.48443393,63.07844699,482.8511082,99742.62793,12654.69688,0.122892632,3,7,0,Spring,2022,3,13,325.7262408,289.3620916,291.190572
3/31/2022 08:00,271.2538004,24.55012302,71.73516809,432.9124603,99449.12899,12703.1519,0.119414973,3,8,0,Spring,2022,3,13,313.1033566,283.2029495,291.3628748
3/31/2022 09:00,242.5897828,27.97625441,66.1519254,353.4715437,100145.2011,13016.38826,0.126261142,3,9,0,Spring,2022,3,13,271.2538004,248.5814506,291.2799782
3/31/2022 10:00,234.2314169,21.79471957,74.62314353,249.9421255,99772.19775,13116.82188,0.124570487,3,10,0,Spring,2022,3,13,242.5897828,264.6073226,291.318178
3/31/2022 11:00,227.4415617,23.33953348,61.84303564,129.3795645,99524.09927,12767.25341,0.11574713,3,11,0,Spring,2022,3,13,234.2314169,247.7958452,291.3182087
3/31/2022 12:00,285.0534648,24.79001801,62.99862432,6.12E-14,100242.7376,12944.59584,0.116561379,3,12,0,Spring,2022,3,13,227.4415617,244.671711,291.4593354
3/31/2022 13:00,239.7229814,21.71014991,62.51212224,0,100423.911,12883.989,0.12484833,3,13,0,Spring,2022,3,13,285.0534648,186.5156839,291.5008592
3/31/2022 14:00,267.4593922,24.64481872,59.33788011,0,99877.18145,13406.16947,0.123473188,3,14,0,Spring,2022,3,13,239.7229814,245.0428936,291.9300269
3/31/2022 15:00,279.2503346,28.31946786,62.06324853,0,100890.7432,12922.80737,0.114433872,3,15,0,Spring,2022,3,13,267.4593922,248.2938055,292.0886773
3/31/2022 16:00,241.6447801,25.03830051,67.26455326,0,101107.7603,12914.36188,0.117714495,3,16,0,Spring,2022,3,13,279.2503346,264.0532845,291.7562824
3/31/2022 17:00,282.4104152,25.45792934,63.18746684,0,100248.4451,12836.56912,0.119230201,3,17,0,Spring,2022,3,13,241.6447801,272.4589903,291.7293755
3/31/2022 18:00,291.3772752,22.476198,47.46659531,0,99765.59464,12619.57293,0.119816232,3,18,0,Spring,2022,3,13,282.4104152,267.8398069,291.6227127
3/31/2022 19:00,328.9460435,23.76380471,72.11983845,0,100134.4768,13129.06504,0.119640579,3,19,0,Spring,2022,3,13,291.3772752,298.0240718,291.8471931
3/31/2022 20:00,331.6894519,24.24613477,58.32800331,0,99387.77847,12946.48175,0.124496197,3,20,0,Spring,2022,3,13,328.9460435,309.0037082,291.8612157
3/31/2022 21:00,325.5455882,24.36109734,69.69461338,0,99564.0682,12922.0942,0.120728871,3,21,0,Spring,2022,3,13,331.6894519,346.2773133,291.9015284
3/31/2022 22:00,339.9587968,27.55981512,66.90454491,0,99158.65543,13036.24168,0.120403757,3,22,0,Spring,2022,3,13,325.5455882,331.9009186,291.8829675
3/31/2022 23:00,324.4340493,26.11190965,77.33533604,0,99685.76751,12684.20443,0.116216164,3,23,0,Spring,2022,3,13,339.9587968,328.8187085,291.6365486
4/1/2022 00:00,321.0145227,22.77694518,71.30234556,0,99383.73987,13354.1049,0.118158286,4,0,0,Spring,2022,4,13,324.4340493,318.5929811,291.6287942
4/1/2022 01:00,326.7751381,25.49287065,63.79453518,129.4083242,100312.0284,12635.86912,0.117176903,4,1,0,Spring,2022,4,13,321.0145227,398.3037827,291.7455858
4/1/2022 02:00,347.3626585,25.99630459,62.80724034,249.9976849,99625.42074,13355.26064,0.114921216,4,2,0,Spring,2022,4,13,326.7751381,358.0114572,291.8734364
4/1/2022 03:00,345.2162504,27.28015917,73.83119656,353.5501166,100138.3106,12997.00533,0.111567173,4,3,0,Spring,2022,4,13,347.3626585,329.9299625,291.9396558
4/1/2022 04:00,334.0355981,28.16094247,58.93820267,433.0086921,100373.9532,12922.73074,0.123705247,4,4,0,Spring,2022,4,13,345.2162504,286.9799084,291.8520663
4/1/2022 05:00,272.9154572,22.96967271,67.27195783,482.9584408,100585.6712,13134.21977,0.126219121,4,5,0,Spring,2022,4,13,334.0355981,274.0107518,291.6496754
4/1/2022 06:00,298.4636335,23.37814607,65.66195584,499.9953699,99823.28773,12930.71421,0.118543019,4,6,0,Spring,2022,4,13,272.9154572,325.7262408,291.6058037
4/1/2022 07:00,291.1893669,22.48470538,64.60142781,482.9584408,100155.3187,13186.35104,0.124493509,4,7,0,Spring,2022,4,13,298.4636335,313.1033566,291.7665467
4/1/2022 08:00,300.9262787,24.53182138,68.08512808,433.0086921,100171.2508,13061.57238,0.118468181,4,8,0,Spring,2022,4,13,291.1893669,271.2538004,292.0533742
4/1/2022 09:00,230.7096252,25.93257784,67.26535746,353.5501166,100636.0457,13142.54215,0.110386203,4,9,0,Spring,2022,4,13,300.9262787,242.5897828,291.8592232
4/1/2022 10:00,271.0750309,26.97453013,68.60456187,249.9976849,100391.779,13208.0119,0.118821978,4,10,0,Spring,2022,4,13,230.7096252,234.2314169,291.8074551
4/1/2022 11:00,275.9002006,24.84795905,67.01243642,129.4083242,100651.6725,12965.12983,0.115622984,4,11,0,Spring,2022,4,13,271.0750309,227.4415617,292.0152801
4/1/2022 12:00,219.7506942,24.36016605,68.40596518,6.12E-14,99167.67427,13192.90795,0.119699744,4,12,0,Spring,2022,4,13,275.9002006,285.0534648,291.8682159
4/1/2022 13:00,257.3206856,25.30337708,66.78438412,0,99667.86449,13103.57453,0.125174463,4,13,0,Spring,2022,4,13,219.7506942,239.7229814,292.0487045
4/1/2022 14:00,215.5682894,23.32957529,63.02042372,0,100515.9084,13266.78384,0.114786999,4,14,0,Spring,2022,4,13,257.3206856,267.4593922,291.9319451
4/1/2022 15:00,258.8207195,29.17893854,66.33756446,0,100290.3509,12926.53912,0.119258037,4,15,0,Spring,2022,4,13,215.5682894,279.2503346,291.8334622
4/1/2022 16:00,246.2943532,21.78453904,62.74562536,0,99937.47723,13273.13072,0.121626127,4,16,0,Spring,2022,4,13,258.8207195,241.6447801,291.8719071
4/1/2022 17:00,294.6621276,25.36934225,62.41567513,0,99762.97506,12845.37225,0.124091438,4,17,0,Spring,2022,4,13,246.2943532,282.4104152,292.0571956
4/1/2022 18:00,294.1379986,29.04707353,64.63680814,0,100394.3423,12598.58352,0.122249361,4,18,0,Spring,2022,4,13,294.6621276,291.3772752,292.1060539
4/1/2022 19:00,298.7446677,25.01346079,65.72044235,0,99010.21146,12727.02625,0.111745816,4,19,0,Spring,2022,4,13,294.1379986,328.9460435,292.0478389
4/1/2022 20:00,329.5684999,24.61978303,66.49368469,0,100396.0956,12933.61511,0.111739974,4,20,0,Spring,2022,4,13,298.7446677,331.6894519,292.15323
4/1/2022 21:00,309.1734637,24.28497025,70.89945229,0,100045.3441,13052.50042,0.121145143,4,21,0,Spring,2022,4,13,329.5684999,325.5455882,291.9557894
4/1/2022 22:00,336.8707345,24.63907773,63.82523774,0,99755.58024,13003.1804,0.115397401,4,22,0,Spring,2022,4,13,309.1734637,339.9587968,291.6007836
4/1/2022 23:00,355.8902932,27.74555805,67.30181779,0,100251.2205,13157.33247,0.112401223,4,23,0,Spring,2022,4,13,336.8707345,324.4340493,291.8188332
4/2/2022 00:00,333.7047031,20.57502606,66.47194767,0,99806.97546,12759.79602,0.123262221,5,0,1,Spring,2022,4,13,355.8902932,321.0145227,291.7326066
4/2/2022 01:00,346.101356,28.06561728,62.83866767,129.3987374,100014.5094,13344.80568,0.11547215,5,1,1,Spring,2022,4,13,333.7047031,326.7751381,291.8540055
4/2/2022 02:00,329.4051904,22.15083557,66.25051303,249.9791647,99976.8771,13268.97942,0.125472358,5,2,1,Spring,2022,4,13,346.101356,347.3626585,291.7037186
4/2/2022 03:00,354.9315929,24.46544522,70.89541618,353.523925,100372.265,13186.95104,0.11511813,5,3,1,Spring,2022,4,13,329.4051904,345.2162504,291.6726276
4/2/2022 04:00,345.2682204,24.14026104,66.81434019,432.976614,100079.5909,13252.94882,0.113586444,5,4,1,Spring,2022,4,13,354.9315929,334.0355981,291.8423685
4/2/2022 05:00,304.2795429,26.17585642,67.01472875,482.9226624,99045.44017,12689.37232,0.116998741,5,5,1,Spring,2022,4,13,345.2682204,272.9154572,291.7332488
4/2/2022 06:00,289.8584711,21.80250118,62.35516745,499.9583293,99303.9531,13139.70272,0.121111854,5,6,1,Spring,2022,4,13,304.2795429,298.4636335,291.8362758
